Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
74f719b484eb0efcfaeb0ef5bc2dc31c27cfd3c5d9db1327b5320fbbcf27fc2a,2020-04,Gwent Police,Gwent Police,-3.246985,51.773913,On or near Parking Area,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
09c653bc0791a6fce21e87dd16da63f6c4f3d48b064f75deab6ddad75967c724,2020-04,Gwent Police,Gwent Police,-3.013841,51.659554,On or near CONWAY TERRACE,W01001493,Torfaen 008A,Unable to prosecute suspect
f32d549d30a7fba8fd83961e7ee68b8cb6ecc297d24c99895c5b5d1ec48be682,2020-04,Gwent Police,Gwent Police,-2.971609,51.594542,On or near BUCKINGHAM CRESCENT,W01001616,Newport 005C,Unable to prosecute suspect
e91907d3b3b5f9c3d818c556c87844f413e5e6d33ae0cf990910076fb958dcff,2020-04,Gwent Police,Gwent Police,-3.131581,51.672307,On or near CORONATION CRESCENT,W01001381,Caerphilly 010B,Unable to prosecute suspect
4ea89a176f70369c05c97f6e9d0f46f23afcf51577c74585f3870c3dafafc60b,2020-04,Gwent Police,Gwent Police,-3.183226,51.801034,On or near GURNOS ESTATE,W01001449,Blaenau Gwent 002D,Unable to prosecute suspect
27b61d5c2197fc79a1523a56e421a204713e24c3771e3c0cab6d3f8019354240,2020-04,Gwent Police,Gwent Police,-3.228286,51.681433,On or near PARK PLACE,W01001362,Caerphilly 003C,Offender given a drugs possession warning
3e3bdddbc38cd4dd21478f27859ceca1da6e52a8f2afb62d666c30086de9b80e,2020-04,Gwent Police,Gwent Police,-3.286800,51.760661,On or near MANEST STREET,W01001375,Caerphilly 001B,Unable to prosecute suspect
577e2cbfc678c040ccaf84d662c16b2ff7d496a7389649b1803d19a2e9a8ed47,2020-04,Gwent Police,Gwent Police,-2.913261,51.591154,On or near ROUTS VIEW,W01001649,Newport 004D,Suspect charged
95d1731d3665053fb2105b007790e837d1a3c8297225f6d2734efc9eef57ff94,2020-04,Gwent Police,Gwent Police,-3.118813,51.811906,On or near Sports/Recreation Area,W01001562,Monmouthshire 003B,Unable to prosecute suspect
0536886742034e099db20852653b81bf9a1979dfda3a7f0c7b81132683e057ff,2020-04,Gwent Police,Gwent Police,-3.228709,51.652197,On or near BRYN AWEL,W01001364,Caerphilly 012B,Unable to prosecute suspect
57176a51400160a2cd5a3fa6239068fb63476ca1ce492692cdaba59a0d06320c,2020-04,Gwent Police,Gwent Police,-3.202457,51.660327,On or near HIGHFIELDS WAY,W01001349,Caerphilly 009B,Unable to prosecute suspect
e1d07f4adaada7bf969e2ddf8546cef06791b580c46c5ddcad9d47f6e2c7e2eb,2020-04,Gwent Police,Gwent Police,-3.010822,51.637605,On or near COEDLAN BRANGWYN,W01001505,Torfaen 013B,Unable to prosecute suspect
5f3f2fa40171efe25904c02658949eacd6592806ec0e2e2ed1a8b63377ad5cb0,2020-04,Gwent Police,Gwent Police,-3.131581,51.672307,On or near CORONATION CRESCENT,W01001381,Caerphilly 010B,Unable to prosecute suspect
d52d610c2e613ff6893e4793c2f32a22d564fb04fad758e77bbba85ca953ef74,2020-04,Gwent Police,Gwent Police,-2.991348,51.590736,On or near Nightclub,W01001693,Newport 013E,Unable to prosecute suspect
8631a97359fecb2d09be28c20c2c8a0842006f7a7423eab389d4603b9d32dde1,2020-04,Gwent Police,Gwent Police,-2.985259,51.592864,On or near ALFRED STREET,W01001676,Newport 007B,Unable to prosecute suspect
5a73016c35cf677ef524bddfe927e1781b9b6d06a04c14bf99517c9c036c4d2f,2020-04,Gwent Police,Gwent Police,-2.995998,51.586227,On or near SCHOOL LANE,W01001687,Newport 014D,Unable to prosecute suspect
e77c18e2b97e36be805ed611b4afedf4fed3a756c3a1394ba4261700b18b5591,2020-04,Gwent Police,Gwent Police,-3.258570,51.663534,On or near CLAERWEN,W01001414,Caerphilly 008A,Unable to prosecute suspect
e66aa08014cbeecd2497edb309e66b9685987f5b90c900e4595da25f22adde95,2020-04,Gwent Police,Gwent Police,-3.048043,51.716377,On or near ORCHARD CLOSE,W01001530,Torfaen 003C,Unable to prosecute suspect
d8df4b5fb60621fe22cf8fc000b9a07ddd482d4fabbf780df83fb42deb4b8141,2020-04,Gwent Police,Gwent Police,-3.231617,51.605337,On or near GROVE STREET,W01001368,Caerphilly 019C,Unable to prosecute suspect
a038a90d00ec2459792a58b23df91316e295ca6eab729188fdad45a98e70a91d,2020-04,Gwent Police,Gwent Police,-3.134748,51.647424,On or near HIGH STREET,W01001328,Caerphilly 014B,Unable to prosecute suspect
c1a85df5b8f3621c4a875b32727452049b9fcf98ea8a2d1884e32a2def33db73,2020-04,Gwent Police,Gwent Police,-2.973003,51.602362,On or near BADMINTON ROAD,W01001678,Newport 005D,Unable to prosecute suspect
57ff3c783bb72be398fb13426bd3470018505e00c138fc8a923d8d0397f49927,2020-04,Gwent Police,Gwent Police,-3.238416,51.774327,On or near ST JAMES WAY,W01001462,Blaenau Gwent 006A,Unable to prosecute suspect
53b10358e9c2dd3f9b92f68e10a2b021c800884f58244e153a630bcf884af548,2020-04,Gwent Police,Gwent Police,-3.191558,51.648821,On or near OVERDENE,W01001405,Caerphilly 011E,Unable to prosecute suspect
1f3f18604f47de0a608162a7e0a24744e848e37b9db4171476fd321804f2fa66,2020-04,Gwent Police,Gwent Police,-2.968906,51.575368,On or near CORPORATION ROAD,W01001647,Newport 015F,Unable to prosecute suspect
0896c04af4a43e46bb97cd8eb974d0d72edba20073d9c59c12b042ee1a8dbf14,2020-04,Gwent Police,Gwent Police,-3.238741,51.722154,On or near JONES STREET,W01001386,Caerphilly 002E,Unable to prosecute suspect
52186e8311dc139836eee64c9ce550d22a7883dd518c01fcdd6f5541a486ad0a,2020-04,Gwent Police,Gwent Police,-2.931184,51.600022,On or near THE COLDRA,W01001663,Newport 008C,Unable to prosecute suspect
97e045e21545cf36d357dc9f66db0161435c936dabe7b70071f33f985def0840,2020-04,Gwent Police,Gwent Police,-3.343470,51.688408,On or near WALTER'S TERRACE,W01001302,Merthyr Tydfil 006B,Suspect charged
686f4379f4d55ebcd5b5b0e3fe067b070eaf2925bfd01bb4cefc0432a0409592,2020-04,Gwent Police,Gwent Police,-3.141347,51.596548,On or near ALMA STREET,W01001342,Caerphilly 021A,Unable to prosecute suspect
758b2f58d45707f4563701ef909fddeabde8e098f6289c5983e9b855295da12f,2020-04,Gwent Police,Gwent Police,-2.991815,51.584339,On or near EMLYN STREET,W01001687,Newport 014D,Unable to prosecute suspect
408b97869fa5f0c922d23042fe46628de94c74bba6f01588448c1ae326c2c7d7,2020-04,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Unable to prosecute suspect
06ff124817aeb9ada7bca40447ce80ca06e7cfdfe2346427be682c7d7a100202,2020-04,Gwent Police,Gwent Police,-3.285925,51.653293,On or near HEOL LLYSWEN,W01001378,Caerphilly 013B,Unable to prosecute suspect
68fdf001f88cd9211f346f4ea6db97bbe3583252b6c09f078db18720d6f99f53,2020-04,Gwent Police,Gwent Police,-3.134847,51.729480,On or near CARMEL STREET,W01001436,Blaenau Gwent 008B,Unable to prosecute suspect
c1b874f5484f29a82b2c96128e2612cb16cd48ec6250b6433872552e3d699abe,2020-04,Gwent Police,Gwent Police,-2.995998,51.586227,On or near SCHOOL LANE,W01001687,Newport 014D,Local resolution
b4e7c6394aa5ec84048ca9ddfe979d7ef754982973d9bf60a1e2dc3ab1dfa895,2020-04,Gwent Police,Gwent Police,-3.183933,51.592475,On or near Parking Area,W01001341,Caerphilly 020B,Unable to prosecute suspect
a27c7766881319c5433294e5f614487d22072f38038faa449acd8535cf62eceb,2020-04,Gwent Police,Gwent Police,-3.013130,51.592024,On or near ALLT-YR-YN HEIGHTS,W01001600,Newport 012A,Unable to prosecute suspect
8286432220cd87dcc1eeb99496350ef3b2ab805ad67829425f7a7ff9cbc64100,2020-04,Gwent Police,Gwent Police,-3.077364,51.606405,On or near ARRAN CLOSE,W01001407,Caerphilly 016A,Unable to prosecute suspect
4ca609fd1939208270368698520ddee77e459146420c11bce8f4def87befec79,2020-04,Gwent Police,Gwent Police,-3.237088,51.659437,On or near PARC DERWEN,W01001363,Caerphilly 012A,Unable to prosecute suspect
e37706d4940839c5fc53c0d3e09fbd76c203d3b617cc986dbf0745ba46918321,2020-04,Gwent Police,Gwent Police,-2.988485,51.577902,On or near FREDERICK MEWS,W01001661,Newport 018C,Unable to prosecute suspect
d64b1f22543a1c6694a7f7460312e2d25560e7b8014c83dff9521e9d73bda01c,2020-04,Gwent Police,Gwent Police,-3.042375,51.700305,On or near UPPER BRIDGE STREET,W01001491,Torfaen 004A,Suspect charged
e8de79b9652449fbd0e070f7b39a46891d5aa089fdc7c06a264fa77bb97c4c2d,2020-04,Gwent Police,Gwent Police,-2.997033,51.589977,On or near Parking Area,W01001685,Newport 014B,Unable to prosecute suspect
f1c723ae370e7893621eeb4fa71a189b6e759590883eeb00b4cc74bae6ee61d9,2020-04,Gwent Police,Gwent Police,-2.942182,51.585179,On or near MALCOLM SARGENT CLOSE,W01001668,Newport 010D,Unable to prosecute suspect
c06219ec1d108704cf9f6e9882f70c6fac8c86715dc02ab848504d7972225dd9,2020-04,Gwent Police,Gwent Police,-3.178895,51.736734,On or near KING STREET,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
4162c0efd3639848f844ff815aae7d3fa2900202ea45eec43505200baac70ed3,2020-04,Gwent Police,Gwent Police,-3.192837,51.635878,On or near THE GLADE,W01001431,Caerphilly 015C,Unable to prosecute suspect
5354b22590b91110eb934b1a6d30aa82aa41a245cf2ca53816d6d8080094a355,2020-04,Gwent Police,Gwent Police,-3.172926,51.803717,On or near MAES ANEURIN,W01001446,Blaenau Gwent 002A,Unable to prosecute suspect
24c4dc7f18c8fce102ae4ebda438c4b30375ad255eaf0b6e51db82781dc8df50,2020-04,Gwent Police,Gwent Police,-3.037852,51.646162,On or near BLENHEIM ROAD,W01001526,Torfaen 010B,Unable to prosecute suspect
d4d0e5699385563130c11ce9d1e9d3ce35a627331627757045056fd3bee90340,2020-04,Gwent Police,Gwent Police,-3.173912,51.800929,On or near DUMFRIES PLACE,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
b1994ea88a8d7ae88b8086c31fa4e3ebea320fdddf8b006bdf6426ebac516399,2020-04,Gwent Police,Gwent Police,-3.034928,51.614214,On or near TORRDGE ROAD,W01001621,Newport 003E,Unable to prosecute suspect
9b9f7ae4c8d954ac5c94df50a2601aab4d40ecd735b711a7824d835e4eb5feda,2020-04,Gwent Police,Gwent Police,-2.998750,51.587292,On or near BANESWELL ROAD,W01001685,Newport 014B,Unable to prosecute suspect
c83d200f5e643cab59f2cbecce1f9e1f4496f61ddb61c1e165d1bbb6a997225a,2020-04,Gwent Police,Gwent Police,-3.192837,51.635878,On or near THE GLADE,W01001431,Caerphilly 015C,Unable to prosecute suspect
7c59fe921544b9a306798b27e58a5f86631c024a8c0e6d12e10e0b05adff71b9,2020-04,Gwent Police,Gwent Police,-3.136540,51.666496,On or near CENTRAL AVENUE,W01001383,Caerphilly 010D,Unable to prosecute suspect
99276fb1dc0fbd853020ee8fb01adbc684b7be792eafd41e5d1defa90930fb80,2020-04,Gwent Police,Gwent Police,-3.039158,51.705792,On or near CHURCHWOOD CLOSE,W01001525,Torfaen 003A,Unable to prosecute suspect
384b86dc59c91d1b48ee0e2b949ec5ed32f1dc3f84f0311d14428f81b682e9b1,2020-04,Gwent Police,Gwent Police,-3.013793,51.572516,On or near Pedestrian Subway,W01001630,Newport 017B,Unable to prosecute suspect
ad20dd093303f44d581daabbb7d292390e37737ca30a83d044c77ed31323d3a7,2020-04,Gwent Police,Gwent Police,-3.183361,51.656529,On or near CWRT PANTYCELYN,W01001401,Caerphilly 011A,Unable to prosecute suspect
96e8ce082eb6537c2e04898149d2f1ffbe22812ef12f4ed3889223fd03b95d40,2020-04,Gwent Police,Gwent Police,-3.241722,51.652330,On or near RHONDA CREYR,W01001432,Caerphilly 013D,Unable to prosecute suspect
ce334480dc60ddf1e60cd238b70f917d8f23b0ba6cd36799dfe171ad0b62127d,2020-04,Gwent Police,Gwent Police,-3.017648,51.822176,On or near Theatre/Concert Hall,W01001579,Monmouthshire 001E,Unable to prosecute suspect
46c05dada49e69fbde079ac2dc5e2e45d5efa0e7151a90b5ecefc62a7cb165f7,2020-04,Gwent Police,Gwent Police,-3.036518,51.611745,On or near WELLAND CRESCENT,W01001621,Newport 003E,Unable to prosecute suspect
7659a3865ef95bb71f024b3c32e50ed61b4d251bae20f1018fe0d1a27b74f9aa,2020-04,Gwent Police,Gwent Police,-3.240106,51.722302,On or near DERLWYN STREET,W01001386,Caerphilly 002E,Unable to prosecute suspect
df25aefc2f5bf9fd1f3aa2116dd79b08a6cb4234c4dd59484fcd0c1068862baa,2020-04,Gwent Police,Gwent Police,-3.248828,51.723046,On or near RAILWAY TERRACE,W01001386,Caerphilly 002E,Unable to prosecute suspect
3e7d575f25fe28189aae051242337efa0372635da50f8ae973ce111f79b6d9a9,2020-04,Gwent Police,Gwent Police,-3.054665,51.654456,On or near BRISTOL VIEW CLOSE,W01001502,Torfaen 011E,Unable to prosecute suspect
20bd7922cbdbb96c7061c62bf534830251026099146eb068b835b0584cad49a4,2020-04,Gwent Police,Gwent Police,-3.079600,51.608749,On or near TWM BARLWM CLOSE,W01001407,Caerphilly 016A,Unable to prosecute suspect
fefa8b5e2c460e0c0128c6abc0be9f128fd08c764523576b3a979e13173d2c26,2020-04,Gwent Police,Gwent Police,-3.091030,51.603051,On or near Parking Area,W01001413,Caerphilly 017C,Unable to prosecute suspect
2b4dadd8f9b91e3ccefbb872b59a7def7711fcaecd50de38df82334cd966b7da,2020-04,Gwent Police,Gwent Police,-3.270230,51.592940,On or near CEFN ILAN ROAD,W01001330,Caerphilly 018A,Suspect charged
07f4c33393be261983e7e90122733dafda0946d033e74c20ca0b8dcd9d76c5df,2020-04,Gwent Police,Gwent Police,-3.032473,51.813757,On or near MERTHYR ROAD,W01001564,Monmouthshire 003D,Unable to prosecute suspect
58dc05c0b1b23504f1cee4e4dbdeefa5f21f2f8cb39437553b697ff1167da9f9,2020-04,Gwent Police,Gwent Police,-3.049663,51.598744,On or near CROESLLANFRO GARDENS,W01001669,Newport 009A,Unable to prosecute suspect
5f424f7d867774de2c011bb5d790dab2d71f314f1a2444a31f0aa6b8abf7de38,2020-04,Gwent Police,Gwent Police,-3.216330,51.801397,On or near ALDER GROVE,W01001470,Blaenau Gwent 001D,Unable to prosecute suspect
4341613c9e8fedd8edca150eb50b6f888a468c2fc102e84cef09c6ad5d557309,2020-04,Gwent Police,Gwent Police,-3.180137,51.619786,On or near Parking Area,W01001430,Caerphilly 015B,Unable to prosecute suspect
b9cc20d45816471f60422358e69bd7a2723f58a03bced8f2dc66790285b68048,2020-04,Gwent Police,Gwent Police,-2.983938,51.588514,On or near ETON ROAD,W01001693,Newport 013E,Unable to prosecute suspect
ded5fa2581cb3398c506c95957559071e523e1582f2be7b69946f820b005297f,2020-04,Gwent Police,Gwent Police,-2.937926,51.587407,On or near BANTOCK CLOSE,W01001668,Newport 010D,Unable to prosecute suspect
f9a991a546d1c18dabf52b40f168ef6509644df55a9902111245dd7618e3fa93,2020-04,Gwent Police,Gwent Police,-3.237276,51.640849,On or near CENTRAL STREET,W01001433,Caerphilly 013E,Unable to prosecute suspect
ee762e48d1e3f7bf57df5db058ad1ef0bc7664f1e938b147527239810298099c,2020-04,Gwent Police,Gwent Police,-3.180155,51.682268,On or near BRONWYDD,W01001390,Caerphilly 006E,Unable to prosecute suspect
4dca9cba870039b7d07e2149b4a30c634855fcbf02861d27e4ea6dd52e90fe81,2020-04,Gwent Police,Gwent Police,-3.008958,51.565957,On or near Pedestrian Subway,W01001633,Newport 019A,Investigation complete; no suspect identified
ab32dc85da989ee301d2abfb71615b072a842e14ba68c8ba45a7d234486788d4,2020-04,Gwent Police,Gwent Police,-2.677893,51.640503,On or near THOMAS STREET,W01001587,Monmouthshire 008C,Investigation complete; no suspect identified
1e7c0b70838f28d6a150b6987ab70f684114f1848b68f3f72630d10817cf0099,2020-04,Gwent Police,Gwent Police,-2.982934,51.594169,On or near DEAN STREET,W01001676,Newport 007B,Investigation complete; no suspect identified
3d8da95ea1027fe1304ea13909abb88b47688f0242a06f3bcf51a9d4577058b2,2020-04,Gwent Police,Gwent Police,-3.065260,51.749256,On or near VARTEG ROAD,W01001482,Torfaen 002A,Investigation complete; no suspect identified
959697073756d8ae41212e7d7e0838fd1ea627c785acd1e50660481197e1363c,2020-04,Gwent Police,Gwent Police,-2.979792,51.589727,On or near PROBERT PLACE,W01001691,Newport 011D,Investigation complete; no suspect identified
eec90d4a3c7c53471a3499673f45b907e29802e53ea8c48db91bafa3cb498252,2020-04,Gwent Police,Gwent Police,-2.770940,51.729752,On or near Parking Area,W01001594,Monmouthshire 007E,Investigation complete; no suspect identified
1e58bcf5d4ed10ae9c15894cfdeb97db77469504d75b0c2135b724549b0fb8e6,2020-04,Gwent Police,Gwent Police,-3.076831,51.595512,On or near VIOLET WALK,W01001636,Newport 020A,Investigation complete; no suspect identified
40c26f92d82d678a7b9e75046a6149ba8c14f70d2e4f461acbf780a47b8c0d77,2020-04,Gwent Police,Gwent Police,-2.981586,51.585899,On or near Pedestrian Subway,W01001690,Newport 013D,Investigation complete; no suspect identified
787f10620b3780a7ed8f17d5bcafe01a26eac1c9d91a6cc34b295dab998263ce,2020-04,Gwent Police,Gwent Police,-3.129560,51.699212,On or near MAES-Y-CNYW TERRACE,W01001466,Blaenau Gwent 009C,Investigation complete; no suspect identified
d511f45ee55f2b74a07d39abc053498d8f5ac3baff233bf81f402f8f4d49b850,2020-04,Gwent Police,Gwent Police,-3.020026,51.579574,On or near HIGHFIELD ROAD,W01001631,Newport 017C,Investigation complete; no suspect identified
86656f51528a500d4a2d071b543de847bf004d9e8a68b1a13b9633094504022b,2020-04,Gwent Police,Gwent Police,-3.199960,51.667582,On or near MORRISON STREET,W01001348,Caerphilly 009A,Investigation complete; no suspect identified
f424c989a0aff3887159ddb61685124a71d48f0a298d9c7656044e8fef17978a,2020-04,Gwent Police,Gwent Police,-3.056884,51.711262,On or near MOUNT PLEASANT ROAD,W01001523,Torfaen 004C,Investigation complete; no suspect identified
237ae15295794313a48a03aba82dd0f16afda7890a439f8e5b9399834863268b,2020-04,Gwent Police,Gwent Police,-3.220896,51.662664,On or near PLAS ROAD,W01001389,Caerphilly 007E,Investigation complete; no suspect identified
b8ffbda47246b12a62e3e066414ebb0a7cd080abe0654c78a0d6f516b421731a,2020-04,Gwent Police,Gwent Police,-3.020026,51.579574,On or near HIGHFIELD ROAD,W01001631,Newport 017C,Investigation complete; no suspect identified
37e7038c60a9c040d39188f27cb3c27b254459445b2491288e704c3b03031354,2020-04,Gwent Police,Gwent Police,-3.006946,51.585226,On or near LLANTHEWY ROAD,W01001605,Newport 014A,Investigation complete; no suspect identified
5371f6c56795977eda1cc98383185e8ea680ad55c66a5a470d622defa44af4c2,2020-04,Gwent Police,Gwent Police,-3.053984,51.592680,On or near BETHESDA CLOSE,W01001672,Newport 009C,Investigation complete; no suspect identified
4df818b0a0a7c0ff51ea309849054af18114ed524a5db5e5ba8431e64e90b5b0,2020-04,Gwent Police,Gwent Police,-2.996478,51.577169,On or near BELL VUE TERRACE,W01001659,Newport 018A,Investigation complete; no suspect identified
5172bc795519236ba283ddfea8d5ee3c4998cf8fb9b96681d8eed84b87d722fb,2020-04,Gwent Police,Gwent Police,-3.243695,51.665787,On or near OAKS END CLOSE,W01001417,Caerphilly 008D,Investigation complete; no suspect identified
361953ca56d62592aadd919ba51578212e4aba8372ffd340bae0a43b036c46de,2020-04,Gwent Police,Gwent Police,-3.121294,51.809580,On or near LLWYN MELIN,W01001562,Monmouthshire 003B,Investigation complete; no suspect identified
e2b7b7e909c4a49100efe901151c0b49c4e4b44d21ede79ce43ab7d4b39f5a28,2020-04,Gwent Police,Gwent Police,-2.982033,51.604598,On or near STOCKTON CLOSE,W01001677,Newport 007C,Investigation complete; no suspect identified
129e94ec1b6f88ea10cc436cba3bc9b72aef97347f791a99185c6f626f37a257,2020-04,Gwent Police,Gwent Police,-3.275596,51.751792,On or near BRYNHYFRD,W01001376,Caerphilly 001C,Investigation complete; no suspect identified
98eafa9416f05dd5b503f07b498d1e46bbce8de6d5f38c382eed5bad7d24ddee,2020-04,Gwent Police,Gwent Police,-3.105821,51.611562,On or near Pedestrian Subway,W01001411,Caerphilly 017A,Investigation complete; no suspect identified
6fac6c083ea26f736af3fc721e9c70d7b9766004c77462cc34a8295c98b72dc6,2020-04,Gwent Police,Gwent Police,-3.289433,51.771683,On or near HEOL-Y-TWYN,W01001428,Caerphilly 001E,Investigation complete; no suspect identified
6355723e4ed37e08814a7be39614cc44c13457912a97c8da61c9146d7524a128,2020-04,Gwent Police,Gwent Police,-3.206463,51.784901,On or near Sports/Recreation Area,W01001456,Blaenau Gwent 004C,Investigation complete; no suspect identified
72349e1b17f1a7f83c61c0cd73dd47edc7204fe0c4cec218d3a66f4cf7932090,2020-04,Gwent Police,Gwent Police,-3.280486,51.758231,On or near MOUNTBATTEN,W01001375,Caerphilly 001B,Investigation complete; no suspect identified
abe62669786ba56b970c3f3c70e5a91e7c3783fd9f0b76f23d0f71e8665c8140,2020-04,Gwent Police,Gwent Police,-3.183776,51.652479,On or near PEMBREY GARDENS,W01001401,Caerphilly 011A,Investigation complete; no suspect identified
96499e522ccaf2f88e2ac21fc18a454d8b7d216436d1e89534113861766d1eda,2020-04,Gwent Police,Gwent Police,-3.004005,51.690057,On or near GLOSTER'S PARADE,W01001511,Torfaen 005B,Investigation complete; no suspect identified
24bf5e85b791c5edb24f0524c1c238308bac24be70f85fd080199309e2a62222,2020-04,Gwent Police,Gwent Police,-3.079027,51.696603,On or near PANTYGASSEG ROAD,W01001541,Torfaen 004F,Investigation complete; no suspect identified
70cd47385a71dbb3cdcb70e44606c875ce8773ca5efa240bb253657236a5bbb2,2020-04,Gwent Police,Gwent Police,-3.208165,51.664558,On or near PORTLAND PLACE,W01001353,Caerphilly 007B,Investigation complete; no suspect identified
c88bf490f065c84f64dce4416aae31d507c802d969f34c1c08a64e4c5cad44ec,2020-04,Gwent Police,Gwent Police,-2.987910,51.591295,On or near Petrol Station,W01001693,Newport 013E,Investigation complete; no suspect identified
807c9045c029ee5cf165b8e1f3f9ff73b97b8121e18082da67ddce8875f7b7c2,2020-04,Gwent Police,Gwent Police,-3.081027,51.771357,On or near TON-MAWR AVENUE,W01001490,Torfaen 001D,Investigation complete; no suspect identified
13365dec91080a84a44a8abb3f946dc4963c2ebcaa86608ee65d3cbd9d8568d1,2020-04,Gwent Police,Gwent Police,-3.141337,51.703171,On or near GRAIG VIEW,W01001466,Blaenau Gwent 009C,Investigation complete; no suspect identified
ef7323e59e844b7aaaf0ee0babca26a89a01bab66f9d443a4e1e1829ebd90f99,2020-04,Gwent Police,Gwent Police,-3.021364,51.610934,On or near LIVALE COURT,W01001618,Newport 003B,Investigation complete; no suspect identified
